"simulation","pos","team","coach","cumul_win","points","pcnt"
1668,3,"MakingTheirMarcus","James",11,44,101.68
1668,4,"The Big Short","Luke",10,40,102.87
1668,5,"Ariana Grundy","Lester",10,40,99.39
1668,6,"Pink Lloyd","Jordan",9,36,98.61
1668,7,"Surviving J.Kelly","Mark",7,28,94.94
1668,8,"The West Wingard","Simon",6,24,92.38
1669,1,"La MacRaena","Anthony",15,60,105.35
1669,2,"At Witts End","Paul",13,52,101.14
1669,3,"MakingTheirMarcus","James",11,44,102.62
1669,4,"Ariana Grundy","Lester",10,40,99.62
1669,5,"The Big Short","Luke",9,36,103.04
1669,6,"Pink Lloyd","Jordan",9,36,98.57
1669,7,"Surviving J.Kelly","Mark",9,36,96.09
1669,8,"The West Wingard","Simon",8,32,93.92
1670,1,"La MacRaena","Anthony",15,60,106.23
1670,2,"At Witts End","Paul",13,52,102.26
1670,3,"MakingTheirMarcus","James",12,48,102.75
1670,4,"Ariana Grundy","Lester",12,48,100.54
1670,5,"The Big Short","Luke",9,36,101.87
1670,6,"Pink Lloyd","Jordan",9,36,98.21
1670,7,"The West Wingard","Simon",8,32,93.69
1670,8,"Surviving J.Kelly","Mark",6,24,94.94
1671,1,"La MacRaena","Anthony",15,60,106.25
1671,2,"At Witts End","Paul",14,56,102.81
1671,3,"The Big Short","Luke",11,44,103.53
1671,4,"Ariana Grundy","Lester",11,44,100.52
1671,5,"MakingTheirMarcus","James",10,40,100.86
1671,6,"Pink Lloyd","Jordan",8,32,97.95
1671,7,"The West Wingard","Simon",8,32,93.88
1671,8,"Surviving J.Kelly","Mark",7,28,94.68
1672,1,"La MacRaena","Anthony",14,56,105.51
1672,2,"MakingTheirMarcus","James",13,52,103.29
1672,3,"At Witts End","Paul",13,52,101.29
1672,4,"Ariana Grundy","Lester",12,48,101.31
1672,5,"Pink Lloyd","Jordan",10,40,98.11
1672,6,"The Big Short","Luke",9,36,102.88
1672,7,"The West Wingard","Simon",7,28,93.37
1672,8,"Surviving J.Kelly","Mark",6,24,94.7
1673,1,"La MacRaena","Anthony",15,60,106.43
1673,2,"At Witts End","Paul",14,56,102.5
1673,3,"MakingTheirMarcus","James",13,52,102.51
1673,4,"The Big Short","Luke",9,36,102.51
1673,5,"Ariana Grundy","Lester",9,36,99.12
1673,6,"Pink Lloyd","Jordan",9,36,97.65
1673,7,"Surviving J.Kelly","Mark",9,36,96.44
1673,8,"The West Wingard","Simon",6,24,93.22
1674,1,"La MacRaena","Anthony",14,56,104.83
1674,2,"At Witts End","Paul",13,52,101.75
1674,3,"MakingTheirMarcus","James",12,48,102.56
1674,4,"Ariana Grundy","Lester",10,40,100.32
1674,5,"Pink Lloyd","Jordan",10,40,98.65
1674,6,"The Big Short","Luke",9,36,102.5
1674,7,"Surviving J.Kelly","Mark",8,32,95.63
1674,8,"The West Wingard","Simon",8,32,94.05
1675,1,"La MacRaena","Anthony",15,60,105.65
1675,2,"At Witts End","Paul",14,56,102.39
1675,3,"MakingTheirMarcus","James",11,44,102.3
1675,4,"Ariana Grundy","Lester",10,40,99.19
1675,5,"Pink Lloyd","Jordan",9,36,98.4
1675,6,"The West Wingard","Simon",9,36,94.47
1675,7,"The Big Short","Luke",8,32,101.89
1675,8,"Surviving J.Kelly","Mark",8,32,96.03
1676,1,"La MacRaena","Anthony",14,56,104.96
1676,2,"At Witts End","Paul",13,52,100.97
1676,3,"MakingTheirMarcus","James",12,48,102.65
1676,4,"Pink Lloyd","Jordan",11,44,99.11
1676,5,"The Big Short","Luke",10,40,104.05
1676,6,"Ariana Grundy","Lester",10,40,100.26
1676,7,"Surviving J.Kelly","Mark",7,28,95.08
1676,8,"The West Wingard","Simon",7,28,93.32
1677,1,"La MacRaena","Anthony",14,56,105.64
1677,2,"MakingTheirMarcus","James",12,48,102.5
1677,3,"At Witts End","Paul",12,48,100.82
1677,4,"The Big Short","Luke",11,44,103.51
1677,5,"Ariana Grundy","Lester",10,40,99.35
1677,6,"Pink Lloyd","Jordan",9,36,98.22
1677,7,"Surviving J.Kelly","Mark",8,32,96.53
1677,8,"The West Wingard","Simon",8,32,93.84
1678,1,"La MacRaena","Anthony",14,56,105.76
1678,2,"At Witts End","Paul",14,56,102.81
1678,3,"The Big Short","Luke",11,44,104.19
1678,4,"Pink Lloyd","Jordan",11,44,100.21
1678,5,"MakingTheirMarcus","James",10,40,100.54
1678,6,"Ariana Grundy","Lester",10,40,100.18
1678,7,"The West Wingard","Simon",8,32,93.59
1678,8,"Surviving J.Kelly","Mark",6,24,93.32
1679,1,"La MacRaena","Anthony",15,60,105.8
1679,2,"At Witts End","Paul",14,56,102.67
1679,3,"Ariana Grundy","Lester",12,48,100.46
1679,4,"MakingTheirMarcus","James",10,40,101.22
1679,5,"The Big Short","Luke",9,36,102.72
1679,6,"Pink Lloyd","Jordan",9,36,98.69
1679,7,"The West Wingard","Simon",8,32,93.94
1679,8,"Surviving J.Kelly","Mark",7,28,94.89
1680,1,"La MacRaena","Anthony",15,60,106.09
1680,2,"At Witts End","Paul",15,60,102.73
1680,3,"MakingTheirMarcus","James",11,44,101.72
1680,4,"The Big Short","Luke",10,40,102.71
1680,5,"Ariana Grundy","Lester",9,36,99.37
1680,6,"Pink Lloyd","Jordan",9,36,97.98
1680,7,"Surviving J.Kelly","Mark",8,32,95.82
1680,8,"The West Wingard","Simon",7,28,93.93
1681,1,"La MacRaena","Anthony",15,60,106.1
1681,2,"At Witts End","Paul",13,52,101.81
1681,3,"MakingTheirMarcus","James",12,48,102.19
1681,4,"Ariana Grundy","Lester",11,44,100.57
1681,5,"The Big Short","Luke",10,40,103.08
1681,6,"Pink Lloyd","Jordan",8,32,97.24
1681,7,"Surviving J.Kelly","Mark",8,32,96.46
1681,8,"The West Wingard","Simon",7,28,92.88
1682,1,"La MacRaena","Anthony",13,52,104.33
1682,2,"MakingTheirMarcus","James",12,48,101.75
1682,3,"At Witts End","Paul",12,48,101.2
1682,4,"Pink Lloyd","Jordan",11,44,99.77
1682,5,"The Big Short","Luke",10,40,102.51
1682,6,"Ariana Grundy","Lester",10,40,99.47
1682,7,"The West Wingard","Simon",9,36,95.58
1682,8,"Surviving J.Kelly","Mark",7,28,95.66
1683,1,"La MacRaena","Anthony",14,56,106.12
1683,2,"At Witts End","Paul",14,56,102.99
1683,3,"The Big Short","Luke",11,44,104.35
1683,4,"Ariana Grundy","Lester",11,44,99.3
1683,5,"MakingTheirMarcus","James",10,40,100.86
1683,6,"Pink Lloyd","Jordan",10,40,98.75
1683,7,"The West Wingard","Simon",8,32,93.23
1683,8,"Surviving J.Kelly","Mark",6,24,94.94
1684,1,"La MacRaena","Anthony",14,56,105.18
1684,2,"At Witts End","Paul",14,56,102.39
1684,3,"MakingTheirMarcus","James",13,52,102.68
1684,4,"Ariana Grundy","Lester",11,44,100.09
1684,5,"Pink Lloyd","Jordan",10,40,99.7
1684,6,"The Big Short","Luke",8,32,101.93
1684,7,"Surviving J.Kelly","Mark",7,28,94.57
1684,8,"The West Wingard","Simon",7,28,93.83
1685,1,"La MacRaena","Anthony",14,56,105.36
1685,2,"At Witts End","Paul",14,56,102.44
1685,3,"MakingTheirMarcus","James",12,48,102.42
1685,4,"Pink Lloyd","Jordan",11,44,99.79
1685,5,"The Big Short","Luke",10,40,102.69
1685,6,"Ariana Grundy","Lester",9,36,98.66
1685,7,"Surviving J.Kelly","Mark",7,28,95.38
1685,8,"The West Wingard","Simon",7,28,93.75
1686,1,"La MacRaena","Anthony",15,60,106.23
1686,2,"At Witts End","Paul",13,52,101.65
1686,3,"MakingTheirMarcus","James",12,48,102.48
1686,4,"Ariana Grundy","Lester",10,40,99.39
1686,5,"The Big Short","Luke",9,36,102.82
1686,6,"Pink Lloyd","Jordan",9,36,97.64
1686,7,"Surviving J.Kelly","Mark",9,36,97
1686,8,"The West Wingard","Simon",7,28,93.19
1687,1,"La MacRaena","Anthony",15,60,106.95
1687,2,"At Witts End","Paul",14,56,103.24
1687,3,"Ariana Grundy","Lester",11,44,99.88
1687,4,"Pink Lloyd","Jordan",11,44,98.95
1687,5,"MakingTheirMarcus","James",10,40,101
1687,6,"The Big Short","Luke",9,36,102
1687,7,"Surviving J.Kelly","Mark",7,28,95.74
1687,8,"The West Wingard","Simon",7,28,92.71
1688,1,"At Witts End","Paul",15,60,102.74
1688,2,"La MacRaena","Anthony",14,56,105.34
1688,3,"The Big Short","Luke",11,44,104.11
1688,4,"MakingTheirMarcus","James",11,44,102.28
1688,5,"Ariana Grundy","Lester",10,40,99.71
1688,6,"Pink Lloyd","Jordan",9,36,98.06
1688,7,"Surviving J.Kelly","Mark",7,28,95.21
1688,8,"The West Wingard","Simon",7,28,93
1689,1,"La MacRaena","Anthony",15,60,105.89
1689,2,"MakingTheirMarcus","James",13,52,103.53
1689,3,"At Witts End","Paul",13,52,102.11
1689,4,"Ariana Grundy","Lester",10,40,99.94
1689,5,"Pink Lloyd","Jordan",10,40,98.5
1689,6,"The Big Short","Luke",8,32,102.18
1689,7,"Surviving J.Kelly","Mark",8,32,95.62
1689,8,"The West Wingard","Simon",7,28,92.67
1690,1,"La MacRaena","Anthony",15,60,106.09
1690,2,"MakingTheirMarcus","James",13,52,102.82
1690,3,"At Witts End","Paul",12,48,101.63
1690,4,"Ariana Grundy","Lester",10,40,99.74
1690,5,"Pink Lloyd","Jordan",10,40,98.65
1690,6,"The Big Short","Luke",9,36,102.66
1690,7,"The West Wingard","Simon",8,32,93.63
1690,8,"Surviving J.Kelly","Mark",7,28,95.24
1691,1,"At Witts End","Paul",15,60,103.12
1691,2,"La MacRaena","Anthony",14,56,105.94
1691,3,"Ariana Grundy","Lester",11,44,99.79
1691,4,"MakingTheirMarcus","James",10,40,101.25
1691,5,"The Big Short","Luke",9,36,102.03
1691,6,"Pink Lloyd","Jordan",9,36,98.38
1691,7,"Surviving J.Kelly","Mark",8,32,96.11
1691,8,"The West Wingard","Simon",8,32,93.77
1692,1,"La MacRaena","Anthony",15,60,106.15
1692,2,"At Witts End","Paul",13,54,102.09
1692,3,"MakingTheirMarcus","James",12,48,102.64
1692,4,"Ariana Grundy","Lester",11,46,99.93
1692,5,"Pink Lloyd","Jordan",9,36,98.58
1692,6,"The Big Short","Luke",8,32,101.83
1692,7,"The West Wingard","Simon",8,32,93.82
1692,8,"Surviving J.Kelly","Mark",7,28,95.36
1693,1,"La MacRaena","Anthony",15,60,106.13
1693,2,"At Witts End","Paul",14,56,103.7
1693,3,"The Big Short","Luke",11,44,103.43
1693,4,"MakingTheirMarcus","James",11,44,101.33
1693,5,"Ariana Grundy","Lester",10,40,99.84
1693,6,"Pink Lloyd","Jordan",9,36,98.28
1693,7,"Surviving J.Kelly","Mark",8,32,95.49
1693,8,"The West Wingard","Simon",6,24,92.24
1694,1,"La MacRaena","Anthony",13,52,105.13
1694,2,"At Witts End","Paul",13,52,101.67
1694,3,"MakingTheirMarcus","James",12,48,102.22
1694,4,"Ariana Grundy","Lester",12,48,100.53
1694,5,"Pink Lloyd","Jordan",10,40,99.18
1694,6,"The Big Short","Luke",9,36,102.63
1694,7,"The West Wingard","Simon",8,32,94.24
1694,8,"Surviving J.Kelly","Mark",7,28,94.83
1695,1,"La MacRaena","Anthony",16,64,106.52
1695,2,"At Witts End","Paul",14,56,102.58
1695,3,"Ariana Grundy","Lester",12,48,100.06
1695,4,"MakingTheirMarcus","James",10,40,101.3
1695,5,"Pink Lloyd","Jordan",9,36,98.98
1695,6,"The Big Short","Luke",8,32,102.73
1695,7,"The West Wingard","Simon",8,32,93.64
1695,8,"Surviving J.Kelly","Mark",7,28,94.74
1696,1,"At Witts End","Paul",15,60,103.3
1696,2,"La MacRaena","Anthony",13,52,103.32
1696,3,"MakingTheirMarcus","James",11,44,101.91
1696,4,"Ariana Grundy","Lester",11,44,99.96
1696,5,"The Big Short","Luke",10,40,102.47
1696,6,"Pink Lloyd","Jordan",9,36,99.1
1696,7,"Surviving J.Kelly","Mark",8,32,96.82
1696,8,"The West Wingard","Simon",7,28,93.33
1697,1,"La MacRaena","Anthony",15,60,105.98
1697,2,"At Witts End","Paul",15,60,103.48
1697,3,"MakingTheirMarcus","James",11,44,102.5
1697,4,"Ariana Grundy","Lester",10,40,100
1697,5,"Pink Lloyd","Jordan",10,40,98.27
1697,6,"The Big Short","Luke",8,32,102.5
1697,7,"Surviving J.Kelly","Mark",8,32,95.69
1697,8,"The West Wingard","Simon",7,28,92.05
1698,1,"La MacRaena","Anthony",16,64,107.49
1698,2,"At Witts End","Paul",13,52,101.11
1698,3,"MakingTheirMarcus","James",11,44,101.66
1698,4,"Ariana Grundy","Lester",11,44,100.76
1698,5,"The Big Short","Luke",10,40,101.91
1698,6,"Pink Lloyd","Jordan",10,40,99.33
1698,7,"The West Wingard","Simon",7,28,93.57
1698,8,"Surviving J.Kelly","Mark",6,24,94.68
1699,1,"La MacRaena","Anthony",15,60,106.18
1699,2,"At Witts End","Paul",13,52,101.87
1699,3,"MakingTheirMarcus","James",12,48,102.35
1699,4,"Ariana Grundy","Lester",12,48,100.48
1699,5,"The Big Short","Luke",8,32,101.88
1699,6,"Pink Lloyd","Jordan",8,32,97.56
1699,7,"Surviving J.Kelly","Mark",8,32,95.85
1699,8,"The West Wingard","Simon",8,32,94.15
1700,1,"La MacRaena","Anthony",13,52,104.51
1700,2,"At Witts End","Paul",13,52,102.68
1700,3,"MakingTheirMarcus","James",12,48,101.95
1700,4,"Ariana Grundy","Lester",11,44,99.54
1700,5,"The Big Short","Luke",9,36,103.14
1700,6,"Pink Lloyd","Jordan",9,36,98.97
1700,7,"Surviving J.Kelly","Mark",9,36,95.83
1700,8,"The West Wingard","Simon",8,32,93.67
1701,1,"La MacRaena","Anthony",15,60,105.94
1701,2,"At Witts End","Paul",14,56,102.5
1701,3,"MakingTheirMarcus","James",10,40,101.5
1701,4,"Pink Lloyd","Jordan",10,40,98.33
1701,5,"Ariana Grundy","Lester",9,36,99.32
1701,6,"Surviving J.Kelly","Mark",9,36,96.4
1701,7,"The West Wingard","Simon",9,36,93.95
1701,8,"The Big Short","Luke",8,32,102.34
1702,1,"La MacRaena","Anthony",14,56,104.74
1702,2,"At Witts End","Paul",14,56,102.27
1702,3,"MakingTheirMarcus","James",12,48,102.59
1702,4,"The Big Short","Luke",10,40,103.52
1702,5,"Ariana Grundy","Lester",9,36,99.38
1702,6,"Pink Lloyd","Jordan",9,36,98.42
1702,7,"Surviving J.Kelly","Mark",9,36,95.87
1702,8,"The West Wingard","Simon",7,28,93.54
1703,1,"La MacRaena","Anthony",15,60,105.89
1703,2,"At Witts End","Paul",14,56,102.53
1703,3,"MakingTheirMarcus","James",11,44,102.25
1703,4,"Pink Lloyd","Jordan",10,40,98.18
1703,5,"The Big Short","Luke",9,36,103.45
1703,6,"Ariana Grundy","Lester",9,36,98.84
1703,7,"Surviving J.Kelly","Mark",9,36,96.2
1703,8,"The West Wingard","Simon",7,28,93.09
1704,1,"La MacRaena","Anthony",15,60,106.05
1704,2,"At Witts End","Paul",15,60,103.04
1704,3,"MakingTheirMarcus","James",11,44,102.38
1704,4,"Ariana Grundy","Lester",10,40,99.24
1704,5,"Pink Lloyd","Jordan",10,40,98.89
1704,6,"The Big Short","Luke",9,36,102.27
1704,7,"Surviving J.Kelly","Mark",7,28,95.14
1704,8,"The West Wingard","Simon",7,28,93.37
1705,1,"La MacRaena","Anthony",15,60,106.28
1705,2,"MakingTheirMarcus","James",13,52,103.85
1705,3,"At Witts End","Paul",13,52,102.4
1705,4,"Ariana Grundy","Lester",10,40,98.71
1705,5,"The Big Short","Luke",9,36,102.11
1705,6,"Pink Lloyd","Jordan",9,36,98.47
1705,7,"The West Wingard","Simon",8,32,93.19
1705,8,"Surviving J.Kelly","Mark",7,28,95.54
1706,1,"La MacRaena","Anthony",15,60,106.6
1706,2,"At Witts End","Paul",13,52,102.08
1706,3,"Ariana Grundy","Lester",12,48,100.15
1706,4,"MakingTheirMarcus","James",11,44,100.96
1706,5,"The Big Short","Luke",10,40,103.66
1706,6,"Pink Lloyd","Jordan",9,36,98.31
1706,7,"Surviving J.Kelly","Mark",7,28,95.62
1706,8,"The West Wingard","Simon",7,28,93.08
1707,1,"La MacRaena","Anthony",13,52,105.35
1707,2,"MakingTheirMarcus","James",13,52,103.15
1707,3,"At Witts End","Paul",12,48,101.75
1707,4,"Ariana Grundy","Lester",11,44,99.59
1707,5,"Pink Lloyd","Jordan",10,40,99.54
1707,6,"The Big Short","Luke",9,36,102.22
1707,7,"Surviving J.Kelly","Mark",8,32,95.22
1707,8,"The West Wingard","Simon",8,32,93.53
1708,1,"La MacRaena","Anthony",14,56,105.46
1708,2,"At Witts End","Paul",14,56,103.17
1708,3,"MakingTheirMarcus","James",12,48,103
1708,4,"Pink Lloyd","Jordan",11,44,99.08
1708,5,"The Big Short","Luke",9,36,102.92
1708,6,"Ariana Grundy","Lester",9,36,98.66
1708,7,"Surviving J.Kelly","Mark",8,32,95.65
1708,8,"The West Wingard","Simon",7,28,92.5
1709,1,"La MacRaena","Anthony",13,52,104.8
1709,2,"MakingTheirMarcus","James",13,52,102.92
1709,3,"At Witts End","Paul",13,52,101.64
1709,4,"Pink Lloyd","Jordan",11,44,99.31
1709,5,"The Big Short","Luke",9,36,102.89
1709,6,"Ariana Grundy","Lester",9,36,99.22
1709,7,"Surviving J.Kelly","Mark",8,32,96
1709,8,"The West Wingard","Simon",8,32,93.58
1710,1,"La MacRaena","Anthony",15,60,105.67
1710,2,"At Witts End","Paul",14,56,102.16
1710,3,"MakingTheirMarcus","James",11,44,102.66
1710,4,"Ariana Grundy","Lester",11,44,99.7
1710,5,"The Big Short","Luke",9,36,102.57
1710,6,"Pink Lloyd","Jordan",9,36,98.45
1710,7,"Surviving J.Kelly","Mark",8,32,95.86
1710,8,"The West Wingard","Simon",7,28,93.28
1711,1,"La MacRaena","Anthony",14,56,106.07
1711,2,"At Witts End","Paul",14,56,101.98
1711,3,"MakingTheirMarcus","James",11,44,101.72
1711,4,"Ariana Grundy","Lester",11,44,100.57
1711,5,"The Big Short","Luke",10,40,103.48
1711,6,"Pink Lloyd","Jordan",9,36,97.94
1711,7,"The West Wingard","Simon",8,32,94.06
1711,8,"Surviving J.Kelly","Mark",7,28,94.65
1712,1,"La MacRaena","Anthony",15,60,105.74
1712,2,"At Witts End","Paul",14,56,102.8
1712,3,"MakingTheirMarcus","James",11,44,101.76
1712,4,"Ariana Grundy","Lester",11,44,100.03
1712,5,"Pink Lloyd","Jordan",10,40,99.65
1712,6,"The Big Short","Luke",9,36,102.73
1712,7,"The West Wingard","Simon",8,32,93.38
1712,8,"Surviving J.Kelly","Mark",6,24,94.36
1713,1,"La MacRaena","Anthony",14,56,105.53
1713,2,"At Witts End","Paul",13,52,102.29
1713,3,"MakingTheirMarcus","James",12,48,102.22
1713,4,"The Big Short","Luke",10,40,103.79
1713,5,"Pink Lloyd","Jordan",10,40,98.94
1713,6,"Ariana Grundy","Lester",10,40,98.83
1713,7,"The West Wingard","Simon",8,32,93.63
1713,8,"Surviving J.Kelly","Mark",7,28,95.19
1714,1,"At Witts End","Paul",14,56,102.4
1714,2,"La MacRaena","Anthony",13,52,104.29
1714,3,"MakingTheirMarcus","James",13,52,102.89
1714,4,"Pink Lloyd","Jordan",10,40,98.62
1714,5,"The Big Short","Luke",9,36,103.13
1714,6,"Ariana Grundy","Lester",9,36,99.37
1714,7,"Surviving J.Kelly","Mark",9,36,96.28
1714,8,"The West Wingard","Simon",7,28,93.27
1715,1,"La MacRaena","Anthony",14,56,104.7
1715,2,"At Witts End","Paul",13,52,101.64
1715,3,"The Big Short","Luke",11,44,104.02
1715,4,"MakingTheirMarcus","James",11,44,102.66
1715,5,"Pink Lloyd","Jordan",11,44,99.87
1715,6,"Ariana Grundy","Lester",10,40,99.34
1715,7,"Surviving J.Kelly","Mark",7,28,95.33
1715,8,"The West Wingard","Simon",7,28,92.91
1716,1,"La MacRaena","Anthony",14,56,105.12
1716,2,"At Witts End","Paul",14,56,102.86
1716,3,"MakingTheirMarcus","James",13,52,103.48
1716,4,"Pink Lloyd","Jordan",11,44,99.35
1716,5,"Ariana Grundy","Lester",10,40,99.69
1716,6,"The Big Short","Luke",9,36,102.25
1716,7,"The West Wingard","Simon",7,28,92.91
1716,8,"Surviving J.Kelly","Mark",6,24,94.77
1717,1,"La MacRaena","Anthony",16,64,106.46
1717,2,"At Witts End","Paul",14,56,102.41
1717,3,"MakingTheirMarcus","James",11,44,102.51
1717,4,"Ariana Grundy","Lester",10,40,99.54
1717,5,"Pink Lloyd","Jordan",9,36,97.96
1717,6,"The Big Short","Luke",8,32,102.14
1717,7,"Surviving J.Kelly","Mark",8,32,95.75
1717,8,"The West Wingard","Simon",8,32,93.68
1718,1,"La MacRaena","Anthony",14,56,104.95
1718,2,"At Witts End","Paul",14,56,102.84
1718,3,"MakingTheirMarcus","James",11,44,100.96
1718,4,"Ariana Grundy","Lester",11,44,99.95
1718,5,"The Big Short","Luke",10,40,103.35
1718,6,"Surviving J.Kelly","Mark",9,36,95.96
1718,7,"Pink Lloyd","Jordan",8,32,98.19
1718,8,"The West Wingard","Simon",7,28,94.13
1719,1,"La MacRaena","Anthony",15,60,105.77
1719,2,"At Witts End","Paul",14,56,102.31
1719,3,"MakingTheirMarcus","James",11,44,101.84
1719,4,"Ariana Grundy","Lester",11,44,100.22
1719,5,"The Big Short","Luke",10,40,103.12
1719,6,"Pink Lloyd","Jordan",8,32,98.07
1719,7,"Surviving J.Kelly","Mark",8,32,95.61
1719,8,"The West Wingard","Simon",7,28,93.43
1720,1,"La MacRaena","Anthony",14,56,105.01
1720,2,"MakingTheirMarcus","James",13,52,102.69
1720,3,"At Witts End","Paul",13,52,102.55
1720,4,"Ariana Grundy","Lester",11,44,100.01
1720,5,"Pink Lloyd","Jordan",10,40,98.61
1720,6,"The Big Short","Luke",8,32,102.31
1720,7,"Surviving J.Kelly","Mark",8,32,96.37
1720,8,"The West Wingard","Simon",7,28,92.78
1721,1,"La MacRaena","Anthony",15,60,105.91
1721,2,"At Witts End","Paul",15,60,103.53
1721,3,"Ariana Grundy","Lester",11,44,99.49
1721,4,"The Big Short","Luke",10,40,102.86
1721,5,"MakingTheirMarcus","James",10,40,101.5
1721,6,"Pink Lloyd","Jordan",9,36,98.94
1721,7,"Surviving J.Kelly","Mark",7,28,95.08
1721,8,"The West Wingard","Simon",7,28,93.14
1722,1,"La MacRaena","Anthony",15,60,106.02
1722,2,"At Witts End","Paul",13,52,101.91
1722,3,"Ariana Grundy","Lester",11,44,100.45
1722,4,"Pink Lloyd","Jordan",11,44,99.36
1722,5,"MakingTheirMarcus","James",10,40,101.71
1722,6,"The Big Short","Luke",9,36,102.68
1722,7,"The West Wingard","Simon",8,32,93.66
1722,8,"Surviving J.Kelly","Mark",7,28,94.68
1723,1,"La MacRaena","Anthony",14,56,105.48
1723,2,"At Witts End","Paul",14,56,102.06
1723,3,"MakingTheirMarcus","James",11,44,101.8
1723,4,"The Big Short","Luke",10,40,103.56
1723,5,"Ariana Grundy","Lester",10,40,99.56
1723,6,"Pink Lloyd","Jordan",10,40,98.8
1723,7,"The West Wingard","Simon",8,32,93.87
1723,8,"Surviving J.Kelly","Mark",7,28,95.22
1724,1,"La MacRaena","Anthony",16,64,106.24
1724,2,"At Witts End","Paul",13,52,102.14
1724,3,"MakingTheirMarcus","James",12,48,102.63
1724,4,"The Big Short","Luke",10,40,103.75
1724,5,"Ariana Grundy","Lester",10,40,100.19
1724,6,"Pink Lloyd","Jordan",8,32,97.62
1724,7,"Surviving J.Kelly","Mark",8,32,95.06
1724,8,"The West Wingard","Simon",7,28,92.88
1725,1,"La MacRaena","Anthony",14,56,105.57
1725,2,"At Witts End","Paul",13,52,101.04
1725,3,"MakingTheirMarcus","James",11,44,102.19
1725,4,"Ariana Grundy","Lester",11,44,99.89
1725,5,"Pink Lloyd","Jordan",10,40,98.83
1725,6,"The Big Short","Luke",9,36,102.86
1725,7,"The West Wingard","Simon",9,36,94.55
1725,8,"Surviving J.Kelly","Mark",7,28,95.42
1726,1,"La MacRaena","Anthony",15,60,105.88
1726,2,"At Witts End","Paul",13,52,102.43
1726,3,"MakingTheirMarcus","James",11,44,101.72
1726,4,"Ariana Grundy","Lester",11,44,100.46
1726,5,"Pink Lloyd","Jordan",9,36,97.73
1726,6,"The West Wingard","Simon",9,36,93.94
1726,7,"The Big Short","Luke",8,32,102.37
1726,8,"Surviving J.Kelly","Mark",8,32,95.83
1727,1,"At Witts End","Paul",15,60,102.73
1727,2,"La MacRaena","Anthony",14,56,105.9
1727,3,"MakingTheirMarcus","James",11,44,101.71
1727,4,"The Big Short","Luke",10,40,103.07
1727,5,"Ariana Grundy","Lester",10,40,99.37
1727,6,"Pink Lloyd","Jordan",9,36,98.27
1727,7,"The West Wingard","Simon",8,32,94.24
1727,8,"Surviving J.Kelly","Mark",7,28,95.16
1728,1,"La MacRaena","Anthony",13,52,104.52
1728,2,"At Witts End","Paul",13,52,102.12
1728,3,"MakingTheirMarcus","James",12,48,102.75
1728,4,"The Big Short","Luke",11,44,103.91
1728,5,"Ariana Grundy","Lester",11,44,99.94
1728,6,"Pink Lloyd","Jordan",9,36,98.62
1728,7,"Surviving J.Kelly","Mark",8,32,95.37
1728,8,"The West Wingard","Simon",7,28,93.1
1729,1,"La MacRaena","Anthony",14,56,105.29
1729,2,"At Witts End","Paul",14,56,102.57
1729,3,"The Big Short","Luke",11,44,104.08
1729,4,"MakingTheirMarcus","James",11,44,102.28
1729,5,"Ariana Grundy","Lester",11,44,100.16
1729,6,"Pink Lloyd","Jordan",10,40,98.55
1729,7,"Surviving J.Kelly","Mark",7,28,95.36
1729,8,"The West Wingard","Simon",6,24,92.21
1730,1,"La MacRaena","Anthony",13,52,105.16
1730,2,"At Witts End","Paul",13,52,102.01
1730,3,"MakingTheirMarcus","James",12,48,102.48
